id,name,zipcode,smart_location,country,latitude,longitude
15547369,Double Room close to Sagrada Familia,8026,"Barcelona, Spain",Spain,41.41236,2.18363
15547693,Cheap room in downtown Barcelona,8009,"Barcelona, Spain",Spain,41.39679,2.17564
15561742,Big double room Eixample + 2 extra beds,8036,"Barcelona, Spain",Spain,41.39323,2.14903
15564002,Private rooms close by plaza España,8014,"Barcelona, Spain",Spain,41.37479,2.14472
15582843,NICE PENTHOUSE IN SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40459,2.17501
15582902,Sunny and  Bright Loft close to the Beach,8005,"Barcelona, Spain",Spain,41.39316,2.19338
15597495,Metro Poblenou village'n beach charme,8005,"Barcelona, Spain",Spain,41.40269,2.20324
15607018,Sagrada Familia on your hand,8025,"Barcelona, Spain",Spain,41.40826,2.17393
15610431,SAGRADA FAMILIA ATIC TERRACE BARCELONA VIEWS,8025,"Barcelona, Spain",Spain,41.40385,2.16761
15615190,COMFORTABLE AND PLEASANT ROOM IN PASEO DE GRÀCIA,,"Barcelona, Spain",Spain,41.39527,2.16203
15627528,Sagrada Familia apartment,8013,"Barcelona, Spain",Spain,41.39955,2.17925
15627878,Central Park II,8015,"Barcelona, Spain",Spain,41.37764,2.15496
15628470,Sagrada Familia Gaudi Views,8025,"Barcelona, Spain",Spain,41.40658,2.17521
15628542,Penthouse Sants Station,8014,"Barcelona, Spain",Spain,41.37917,2.13858
15636992,Single cozy room in Barcelona (Glorias).,8018,"Barcelona, Spain",Spain,41.40721,2.19042
15638094,Double room (+single) in the heart of Barcelona,8011,"Barcelona, Spain",Spain,41.38178,2.16195
15668239,Private Room in Cozy Quiet Modern Apartment Gracia,8006,"Barcelona, Spain",Spain,41.40061,2.15027
15668556,Best views just in front of Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40373,2.17501
15700116,Penthouse whit solarium at Glories,8026,"Barcelona, Spain",Spain,41.4073,2.18685
15710861,"Chic, bright and central, AC, Rambla Catalunya",8007,"Barcelona, Spain",Spain,41.39118,2.16398
15711623,"Stylish, central, bright, AC, Rambla Catalunya!",8007,"Barcelona, Spain",Spain,41.38926,2.1644
15711695,"Spacious & chic, central, Rambla Catalunya, AC",8007,"Barcelona, Spain",Spain,41.39099,2.16388
15714424,"Bright, spacious and central. Rambla Catalunya!",8007,"Barcelona, Spain",Spain,41.38965,2.16571
15715991,"Near everything, with nice rest for every day.",8013,"Barcelona, Spain",Spain,41.39721,2.17993
15726949,"Great views, chic & central. Rambla Catalunya!",8007,"Barcelona, Spain",Spain,41.38986,2.16552
15727743,"Spacious, stylish, great views. Rambla Catalunya",8007,"Barcelona, Spain",Spain,41.3907,2.16459
15738071,Big room by the beach in the <3 of Poblenou,8005,"Barcelona, Spain",Spain,41.40164,2.20141
15739023,CÓMODA Y AGRADABLE HABITACIÓN (02) PASEO DE GRÀCIA,,"Barcelona, Spain",Spain,41.39327,2.15971
15751910,Big double room (Downtown - Ghotic),8002,"Barcelona, Spain",Spain,41.38262,2.17399
15754354,"BEST location, luxurious flat by Paseo de Gràcia",8008,"Barcelona, Spain",Spain,41.39533,2.15918
15763812,HABITACIÓN PLAZA ESPAÑA,8004,"Barcelona, Spain",Spain,41.37257,2.15725
15767841,Pretty room with balcony,8000,"Barcelona, Spain",Spain,41.38581,2.1565
15777486,Double bedroom with suite-style bathroom.,8024,"Barcelona, Spain",Spain,41.41824,2.14845
15780938,Habitación en Barcelona muy calidad,8031,"Barcelona, Spain",Spain,41.43222,2.17158
15794719,Quiet room in remodeled flat in raval,8001,"Barcelona, Spain",Spain,41.37768,2.16949
15796640,Cosy room with double bed,8027,"Barcelona, Spain",Spain,41.42722,2.17777
15811975,Perfect for Tourists. Near to Las Ramblas.,8002,"Barcelona, Spain",Spain,41.38061,2.17739
15812034,Superb apartment in city center; all mod cons,8003,"Barcelona, Spain",Spain,41.3888,2.18142
15815550,Art House Maiol II with nice terrace,8013,"Barcelona, Spain",Spain,41.40286,2.17393
15817189,Comfortable room in the Clot area of Barcelona.,8026,"Barcelona, Spain",Spain,41.41104,2.1841
15832798,Fantastic apartment in the center -RAMBLAS,8001,"Barcelona, Spain",Spain,41.38455,2.16716
15836672,Room in shared flat /// Gracia,8012,"Barcelona, Spain",Spain,41.39803,2.15618
15852476,NICE ROOM in North Gracia.,8023,"Barcelona, Spain",Spain,41.41694,2.14278
15852779,Modern room in Barcelona,8029,"Barcelona, Spain",Spain,41.38502,2.14982
15864211,Nice apartment for design lovers. Great terrace.,8006,"Barcelona, Spain",Spain,41.39696,2.15555
15867231,"Private terrace, spacious & chic, Rambla Catalunya",8007,"Barcelona, Spain",Spain,41.39055,2.1656
15867971,Casa Cosi - Marina I,8013,"Barcelona, Spain",Spain,41.4016,2.17618
15870466,Lolita B and B - Double Room with Shared Bathroom,8036,"Barcelona, Spain",Spain,41.39117,2.15537
15884864,Hospedaje para 1 personas en piso tranquilo.,8036,"Barcelona, Spain",Spain,41.38925,2.15022
15888876,Private dream bed,8001,"Barcelona, Spain",Spain,41.37779,2.16451
15897898,ESPARDENYA,8002,"Barcelona, Spain",Spain,41.38638,2.17231
15901053,PICASSO 5 SOLARIUM APARTMENT,8003,"Barcelona, Spain",Spain,41.3835,2.18266
15907610,Romantic and warm apartment,8023,"Barcelona, Spain",Spain,41.41399,2.13899
15908298,1 bdr - Stylish Gran Via Suites,8015,"Barcelona, Spain",Spain,41.38277,2.15763
15922469,Cornelia Luxury Apartment 32 nights minimum stay,8037,"Barcelona, Spain",Spain,41.39729,2.16195
15922895,Private room in modern flat,8011,"Barcelona, Spain",Spain,41.37958,2.16205
15939194,Cozy apartment in BARCELONA,8027,"Barcelona, Spain",Spain,41.42387,2.1782
15939484,Luxury Apartment 3BR close to Passeig de Gracia,8037,"Barcelona, Spain",Spain,41.39829,2.16236
15958416,Gracia Travesera 2 Bedrooms Renovated Apartment,8024,"Barcelona, Spain",Spain,41.40514,2.1635
15962297,Vintage - Sagrada Familia,8007,"Barcelona, Spain",Spain,41.40853,2.17438
15970599,SWEET GRÀCIA,8012,"Barcelona, Spain",Spain,41.40143,2.15854
15978726,Lovely design suite on the center Barcelona,8004,"Barcelona, Spain",Spain,41.37268,2.16561
15984329,Bed in a shared room ( 6 beds ),8018,"Barcelona, Spain",Spain,41.39158,2.18472
15984393,Bed in a female shared room ( 6 beds ),8018,"Barcelona, Spain",Spain,41.39055,2.18466
15996573,PLAZA CATALUNYA COZY 2-BEDROOM,8010,"Barcelona, Spain",Spain,41.38948,2.16977
16003009,New Confortable and Centric room,8001,"Barcelona, Spain",Spain,41.37855,2.16722
16010568,Sagrada Familia Gaudi,8025,"Barcelona, Spain",Spain,41.40775,2.17784
16012052,TYCHE Apartment,8015,"Barcelona, Spain",Spain,41.3802,2.15913
16025917,Exiample Cómoda Habitación,8029,"Barcelona, Spain",Spain,41.38512,2.14381
16026070,Fabulosa habitación en Barcelona.,8003,"Barcelona, Spain",Spain,41.38384,2.18276
16059949,"Pool, garden, central, stylish, AC",8008,"Barcelona, Spain",Spain,41.39139,2.15864
16065561,Modernist Apartment in the Heart of Barcelona,8011,"Barcelona, Spain",Spain,41.38175,2.15961
16076627,Luxury Penthouses 2,8010,"Barcelona, Spain",Spain,41.39064,2.17399
16077061,"Central, stylish, garden, pool, AC",8008,"Barcelona, Spain",Spain,41.3911,2.15744
16094598,Standard 1 bedroom + 1 bathroom balcony,8004,"Barcelona, Spain",Spain,41.37547,2.17031
16095185,VERDETE,8002,"Barcelona, Spain",Spain,41.3851,2.17375
16100031,Cosy room for two! 15 minutes to the beach!,,"Barcelona, Spain",Spain,41.40965,2.19814
16109137,Bedroom with king bed and balcony.,8023,"Barcelona, Spain",Spain,41.41627,2.1473
16116126,Standard 1 bedroom + 1 bathroom roof,8004,"Barcelona, Spain",Spain,41.37516,2.16804
16116128,Standard 1 bedroom + 1 bathroom terrace,8004,"Barcelona, Spain",Spain,41.37556,2.16826
16116133,Standard 2 bedroom + 2 bathroom terrace,8004,"Barcelona, Spain",Spain,41.37556,2.16973
16116135,Standard 1 bedroom + 1 bathroom balcony,8004,"Barcelona, Spain",Spain,41.37343,2.16855
16119549,Beautiful Room/Plaza Catalunya w/private bathroom,8007,"Barcelona, Spain",Spain,41.39064,2.16359
16119804,Independent Suite City Centre with Private balcony,8002,"Barcelona, Spain",Spain,41.38034,2.17963
16126731,Sagrada Familia SPB312388,8025,"Barcelona, Spain",Spain,41.40583,2.17037
16128469,Universitat/MACBA/Raval 1 Bedroom Loft,8001,"Barcelona, Spain",Spain,41.38041,2.1658
16140386,Cozy room next to CCIB and only 15 mins to center,8019,"Barcelona, Spain",Spain,41.41099,2.21718
16157618,La Barceloneta (double room),8003,"Barcelona, Spain",Spain,41.37958,2.18873
16170106,2 bedroom apartment near Sagrada Familia,8026,"Barcelona, Spain",Spain,41.40958,2.17919
16170808,LIGHTFUL PENTHOUSE WITH TERRACE / PRIVATE ROOM,8004,"Barcelona, Spain",Spain,41.37134,2.16567
16172743,MIRÓ - Luxury and art with Sea Views,8003,"Barcelona, Spain",Spain,41.38117,2.18351
16172744,Vintage - Plaza Universidad,8007,"Barcelona, Spain",Spain,41.38795,2.15587
16182647,Cozy Split Level Home with Exposed Brick Walls,8004,"Barcelona, Spain",Spain,41.37247,2.16651
16185704,Cozy Apartment close to Sagrada Familia,8026,"Barcelona, Spain",Spain,41.41113,2.17872
16200186,(A1)HOMEnFUN 2 Rooms Apartment in Plaza Catalunya,8007,"Barcelona, Spain",Spain,41.38851,2.1671
16200870,"Spacious, central and stylish, AC, shared terrace",8010,"Barcelona, Spain",Spain,41.39113,2.17437
16212783,ROOM ( PRIVATE BATHROOM)  PLZ.ESPAÑA  15'AIRPORT,8014,"Barcelona, Spain",Spain,41.37103,2.14217
16214108,cute three room with balcony apartment,8021,"Barcelona, Spain",Spain,41.3969,2.14478
16234280,"EL MITO, Gótico-Arco del Triunfo",8003,"Barcelona, Spain",Spain,41.38869,2.18049
16235648,HABITACIÓN DISPONIBLE PARA DOS PERSONAS SANT PAU,8001,"Barcelona, Spain",Spain,41.37776,2.16634
16241291,Sweet double bedroom Parc Güell,8024,"Barcelona, Spain",Spain,41.41195,2.16272
16241593,PRETTY DOUBLE ROOM A BARCELONETA CENTRO,,"Barcelona, Spain",Spain,41.38163,2.18586
16246840,Double Room w/toilet in a perfect spot @ Barcelona,8018,"Barcelona, Spain",Spain,41.40931,2.18886
16247065,Sweet double room in la Sagrera,8027,"Barcelona, Spain",Spain,41.42257,2.18248
16251145,SEALONA CENTER IV,8010,"Barcelona, Spain",Spain,41.39178,2.17586
16251419,Horace house,8003,"Barcelona, Spain",Spain,41.38197,2.18007
16255696,"Spacious room, 2 beds. | MId",,"Barcelona, Spain",Spain,41.41317,2.19165
16255854,AN ADVENTURE IN BARCELONA 1,8014,"Barcelona, Spain",Spain,41.37041,2.13805
16266513,Shinny Eixample- Sagrada Familia Room,8013,"Barcelona, Spain",Spain,41.4047,2.18109
16266993,Acogedora habitación cerca de Sagrada Familia!,8013,"Barcelona, Spain",Spain,41.40483,2.18097
16279645,"Study in the center, in Gracia",8012,"Barcelona, Spain",Spain,41.40118,2.16124
16280942,Piso inam,8005,"Barcelona, Spain",Spain,41.40277,2.20246
16294662,Double room in Villa de Gracia,8012,"Barcelona, Spain",Spain,41.40131,2.15672
16297576,Cómoda habitación en la Sagrada Familia,,"Barcelona, Spain",Spain,41.41073,2.17445
16306813,Habitación Soleada en Sagrada Familia!!,8013,"Barcelona, Spain",Spain,41.40335,2.1802
16307165,Cómoda habitación en luminoso piso!!,8013,"Barcelona, Spain",Spain,41.40383,2.17927
16308005,Comfortable & Beautiful Room!!,8013,"Barcelona, Spain",Spain,41.40388,2.18096
16308030,Nice Room in Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40306,2.18079
16309630,CITY CENTER FLAT WITH VIEW TERRACE,8001,"Barcelona, Spain",Spain,41.37333,2.17377
16310328,Modern double bed room in Barcelona!,8002,"Barcelona, Spain",Spain,41.38185,2.17529
16321609,★Double.Private Bathroom.A/C.Near beach & Center★,,"Barcelona, Spain",Spain,41.38798,2.19675
16331344,Double room with private bathroom,8032,"Barcelona, Spain",Spain,41.42483,2.16393
16346711,APARTMENT TERRAZA BARCELONA PARKING,8027,"Barcelona, Spain",Spain,41.42104,2.18836
16347842,Private Room Between  Barceloneta / Borne,8003,"Barcelona, Spain",Spain,41.38358,2.18501
16357633,Room with a balcony in Gràcia.,8033,"Barcelona, Spain",Spain,41.40802,2.15552
16358075,Spacious flat well located for your holidays,8015,"Barcelona, Spain",Spain,41.37772,2.151
16373625,Large room with city view close to the beach,8019,"Barcelona, Spain",Spain,41.41762,2.20923
16374861,AN ADVENTURE IN BARCELONA 2,8014,"Barcelona, Spain",Spain,41.3712,2.13758
16377878,Double bedroom in the heart of BCN,8011,"Barcelona, Spain",Spain,41.3826,2.16262
16377944,Fabulous Apartment close to Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40254,2.1724
16384978,Confort Apartment Barcelona-Sants.,8028,"Barcelona, Spain",Spain,41.37494,2.13282
16385573,Vivienda a 100m de Sagrada Família con todo,8013,"Barcelona, Spain",Spain,41.40299,2.17754
16387031,Awesome Apartment with city views,,"Barcelona, Spain",Spain,41.41028,2.18725
16387129,YH6/3-Berna BJ1|New Cozy Apartment Design,8023,"Barcelona, Spain",Spain,41.40686,2.14609
16390841,Penthouse Apartment Barcelona-Sants,8028,"Barcelona, Spain",Spain,41.3762,2.13416
16399245,Mediterranean Apartment with Big Terrace,8028,"Barcelona, Spain",Spain,41.37487,2.1333
16402682,Welcoming double room in the heart of Born,,"Barcelona, Spain",Spain,41.38362,2.18333
16403800,Dynamically Designed Apartment close to Central Shops,8015,"Barcelona, Spain",Spain,41.37891,2.16031
16420876,Amplia y luminosa habitación doble en Les Corts,,"Barcelona, Spain",Spain,41.3846,2.13322
16424669,"Double bedroom in Gracia, Room No. 3",8025,"Barcelona, Spain",Spain,41.40622,2.16497
16425528,Cozy apartment Diagonal Mar,8019,"Barcelona, Spain",Spain,41.41004,2.21045
16426122,Classic Barcelona apartment with cozy balcony,8011,"Barcelona, Spain",Spain,41.37996,2.15938
16433084,Straight friendly quiet internal room EixAmple,8015,"Barcelona, Spain",Spain,41.37972,2.15106
16434117,Habitación cochombrosa en barrio de mierda,8035,"Barcelona, Spain",Spain,41.425,2.13925
16448315,Private Suite Ramblas,8001,"Barcelona, Spain",Spain,41.3752,2.17237
16448983,Habitacion Grande en el barrio gotico,8003,"Barcelona, Spain",Spain,41.38363,2.18286
16453698,Small room with double bed in Eixample,,"Barcelona, Spain",Spain,41.40034,2.16429
16462603,"Elegant, bright, central, close to Sagrada Familia",8009,"Barcelona, Spain",Spain,41.3984,2.16976
16472592,"Bright, elegant, balcony, close to Sagrada Familia",8009,"Barcelona, Spain",Spain,41.39844,2.17129
16474452,Bright and elegant apartment in Plaza Molina,8006,"Barcelona, Spain",Spain,41.40121,2.14869
16479542,PRIVATE ROOM WITH WIFI,8029,"Barcelona, Spain",Spain,41.38712,2.14478
16483920,Duplex penthouse with terrace 10 min ramblas,8036,"Barcelona, Spain",Spain,41.39013,2.15871
16486723,The nicest room near Plaza España!!,8014,"Barcelona, Catalunya, ES, Spain",Spain,41.37576,2.14559
16486879,"Bright, elegant, central, near the Sagrada Familia",8009,"Barcelona, Spain",Spain,41.39887,2.17117
16501827,Big bright rooms in BCN center.,8014,"Barcelona, Spain",Spain,41.37276,2.14288
16503468,Habitación individual cerca a la Sagrada Familia,8026,"Barcelona, Spain",Spain,41.41174,2.17874
16517564,NICE ROOM / RELAJANTE APARTAMENTO,8023,"Barcelona, Spain",Spain,41.41137,2.14683
16522686,single room SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40705,2.17751
16537876,"Full flat (2 dbm brooms: 1 w. bed, 1 w. sofabed)",8011,"Barcelona, Spain",Spain,41.38599,2.16025
16543650,cozy augustus barcelona for 3-4 guest,,"Barcelona, Spain",Spain,41.38624,2.17592
16555849,Basic single room,8009,"Barcelona, Spain",Spain,41.39536,2.16813
16556943,City Center Trendy Loft,8002,"Barcelona, Spain",Spain,41.38625,2.17338
16566571,Wake up to the sea!,8019,"Barcelona, Spain",Spain,41.40342,2.21273
16567865,Habitación para 2 personas c/ubicación INSUPERABLE,8001,"Barcelona, Spain",Spain,41.37916,2.16993
16586298,Espectacular habitación con tv!!,8016,"Barcelona, Spain",Spain,41.43148,2.18125
16591362,Cozy bedroom with private bathroom,8005,"Barcelona, Spain",Spain,41.40273,2.20594
16595058,Experience Local Living in Well-Connected Beach Retreat,8005,"Barcelona, Spain",Spain,41.3978,2.2045
16601337,Private Room in Central Barcelona,,"Barcelona, Spain",Spain,41.38476,2.16167
16608538,Habitación confortable en la encantadora Gracia!,8024,"Barcelona, Spain",Spain,41.40841,2.16352
16615733,Bright double room very central,8001,"Barcelona, Spain",Spain,41.38407,2.16984
16630579,Cozy apartment in the center,8013,"Barcelona, Spain",Spain,41.39736,2.17688
16634143,HABITACION INDIVIDUAL!!!,8001,"Barcelona, Spain",Spain,41.38068,2.16601
16644125,Fantastic studio in the historic heart of the city,8002,"Barcelona, Spain",Spain,41.38295,2.17319
16646369,Double room with balcony in the heart of Gracia,,"Barcelona, Spain",Spain,41.40201,2.15195
16668153,7 MINUTES FROM LAS RAMBLAS LUXURY 3 BEDROOMS FLAT!,8004,"Barcelona, Spain",Spain,41.37461,2.16771
16669652,Cosy Bedroom in City Center - Metro Liceu,8001,"Barcelona, Spain",Spain,41.37975,2.17047
16677203,Cozy big room in Barcelona (Agbar tower),8018,"Barcelona, Spain",Spain,41.40592,2.1894
16677483,single room - well located,8027,"Barcelona, Spain",Spain,41.41484,2.19071
16686593,"Bcn-rentals Rambla 5, Just7-10 minutes fromramblas",8001,"Barcelona, Spain",Spain,41.37931,2.16943
16690587,Private room in Penthouse with terrace,8030,"Barcelona, Spain",Spain,41.43348,2.18846
16705465,"DUPLEX: STUDENTS, TRAVELLER, BUSINESSMEN-PARKING",8027,"Barcelona, Spain",Spain,41.42015,2.19
16707571,Heart Of Bcn,8003,"Barcelona, Spain",Spain,41.38554,2.17915
16715109,Piso luminoso e impecable en super buena zona,8015,"Barcelona, Spain",Spain,41.37649,2.16509
16715630,Cozy 1-bedroom apartment in Sant Antoni,8015,"Barcelona, Spain",Spain,41.37561,2.16085
16719714,Double Bed in the very middle of Barcelona,8025,"Barcelona, Spain",Spain,41.40323,2.16932
16721268,CHARMING ROOM CLOSE TO PL.ESPAÑA.,8015,"Barcelona, Spain",Spain,41.37648,2.15405
16733926,Sunny and beautiful apartment near Pz. España,8015,"Barcelona, Spain",Spain,41.38074,2.15073
16736243,Suite Augusta 3,8006,"Barcelona, Spain",Spain,41.40118,2.15007
16748294,"Spacious room, nearby Aerobus and Plaza Catalunya",8011,"Barcelona, Spain",Spain,41.38328,2.15918
16749058,Luxury suite with private terrace Placa Catalunya,8010,"Barcelona, Spain",Spain,41.38866,2.17122
16752317,Book an it for a month. It's cheaper! /Las Ramblas,8001,"Barcelona, Spain",Spain,41.37819,2.17515
16752419,"Comfortable 5 persons apartment, city center!",8006,"Barcelona, Spain",Spain,41.39851,2.15564
16766582,BRAND NEW DOWNTOWN APT/ PRIVATE ROON & BATHROOM,8010,"Barcelona, Spain",Spain,41.38947,2.17529
16767690,COZY DOBLE ROOM WITH TOILET-  Barcelona center,8011,"Barcelona, Spain",Spain,41.38647,2.15896
16780680,Amazing S.Attic Rooftop,8028,"Barcelona, Spain",Spain,41.37529,2.12629
16780794,"""Music"" Room",8001,"Barcelona, Spain",Spain,41.37824,2.17249
16788998,Single room in the heart of Gracia,8024,"Barcelona, Spain",Spain,41.40608,2.15343
16789407,Individual room + private bathroom in penthouse,8037,"Barcelona, Spain",Spain,41.4002,2.1668
16802462,"Beach & Quiet apartment, 2 Bedroom, Dressing Room",8003,"Barcelona, Spain",Spain,41.37968,2.1882
16805125,"Habitaciòn privada, exterior. (Plaza España)",,"Barcelona, Spain",Spain,41.37339,2.14309
16808341,Quiet place in the Borne,8003,"Barcelona, Spain",Spain,41.38173,2.18191
16809321,Cozy apartment in the Borne,8003,"Barcelona, Spain",Spain,41.38462,2.18349
16819480,Private room with bathroom,8014,"Barcelona, Spain",Spain,41.36568,2.13736
16821672,Modern beachfront flat in Barcelona´s Olympic Port,8005,"Barcelona, Spain",Spain,41.39095,2.1997
16833502,PRIVATE ROOFTOP WITH VIEWS,8026,"Barcelona, Spain",Spain,41.41484,2.18146
16834807,Single Room close to Paseo de Gracia!,8007,"Barcelona, Spain",Spain,41.39134,2.16637
16861437,Habitación Privada en Plaza Catalunya,8001,"Barcelona, Spain",Spain,41.38432,2.17176
16868931,Rent Room for students.,,"Barcelona, Spain",Spain,41.37625,2.16909
16879161,Single room in La Sagrera for pet friendly people!,8027,"Barcelona, Spain",Spain,41.42298,2.18445
16880366,HABITACIÓN USO DOBLE O INDIVIDUAL CENTRO BARCELONA,8015,"Barcelona, Spain",Spain,41.3765,2.15952
16890150,Habitación doble en el Raval,8001,"Barcelona, Spain",Spain,41.38192,2.17029
16891365,Cozy apartment in the heart of Barcelona,8007,"Barcelona, Spain",Spain,41.38602,2.16574
16894370,COZY BEDROOM with private bathroom in CLOT,8026,"Barcelona, Spain",Spain,41.40847,2.18833
16895531,Piso amplio en el corazón de Gracia,8012,"Barcelona, Spain",Spain,41.40199,2.15535
16905902,"Plaza Catalunya VI, Friendly Rentals",8010,"Barcelona, Spain",Spain,41.3897,2.17168
16905909,"PTF Barri Gotic, Friendly Rentals",,"Barcelona, Spain",Spain,41.38244,2.17367
16913114,Born-Arc del Triunfo,8003,"Barcelona, Spain",Spain,41.38871,2.18131
16919723,CHARMING STUDIO A FEW STEPS FROM LAS RAMBLAS,8002,"Barcelona, Spain",Spain,41.38178,2.17571
16924308,Modern apartment in city center,8003,"Barcelona, Spain",Spain,41.38835,2.18202
16924855,"Bright in Poble Nou, close to the beach - ATU 23",8005,"Barcelona, Spain",Spain,41.4053,2.20446
16938522,Big Eixample apartment,8037,"Barcelona, Spain",Spain,41.3961,2.16756
16939790,Rambla Poblenou Barcelonastuff,8018,"Barcelona, Spain",Spain,41.40301,2.19822
16942408,beautiful flat with natural light.,8013,"Barcelona, Spain",Spain,41.40605,2.17874
16945577,Charming bedroom  in historical location of Raval,8001,"Barcelona, Spain",Spain,41.38039,2.16523
16951437,"Cozy refurbished flat private patio, fast wifi+A/C",8032,"Barcelona, Spain",Spain,41.42433,2.1515
16951510,Barcelona Design Apartment,8006,"Barcelona, Spain",Spain,41.39662,2.15576
16954444,Modernist apartment principal,8037,"Barcelona, Spain",Spain,41.39611,2.16745
16954647,modernist apartment 31,8037,"Barcelona, Spain",Spain,41.39638,2.16729
16963983,Lovely spacious room close to beach and center,8005,"Barcelona, Spain",Spain,41.39573,2.19136
16966096,INDIVIDUAL AND PRIVATE ROOM TV- SECURITY BOX,8015,"Barcelona, Spain",Spain,41.37855,2.15508
16972072,Comfortable Room # 3,8015,"Barcelona, Spain",Spain,41.38089,2.15556
16972580,Charming and cozy double bedroom in Raval,8001,"Barcelona, Spain",Spain,41.37987,2.16588
16983255,BCN CENTER!! Double Room with Private Bathroom!,8001,"Barcelona, Spain",Spain,41.38248,2.16485
16986755,Nace room close to RamblaCatalunya6,8021,"Барселона, Spain",Spain,41.39733,2.14831
16989958,"A 10 min. Plaza España, frente Fira de Barcelona",8038,"Barcelona, Spain",Spain,41.36053,2.13751
16990287,"Apartamento en el Gótico, cerca de las Ramblas",8002,"Barcelona, Spain",Spain,41.38061,2.17539
17004743,"4 bedroom apt Barcelona centre: terrace, Wifi, A/C",8011,"Barcelona, Spain",Spain,41.38759,2.15877
17007277,"Luminoso estudio recién reformado, Bernat Metge!",8020,"Barcelona, Spain",Spain,41.41888,2.21063
17019265,Stroll to Sagrada Familia from a Modern Pedestrian-Zone Flat,8041,"Barcelona, Spain",Spain,41.4174,2.17764
17019876,barcelona black&white,,"Barcelona, Spain",Spain,41.38303,2.17772
17023714,Barcelona 15 min to Sagrada Familia (min 32 days),8027,"Barcelona, Spain",Spain,41.42646,2.19194
17024314,"Cerca Fira Barcelona autobuses al centro, WIFI",8038,"Barcelona, Spain",Spain,41.35842,2.14079
17033769,2-bedroom apartment with balcony near Arc Trionf,8010,"Barcelona, Spain",Spain,41.39276,2.17706
17034595,Central Double room close to the beach,8005,"Barcelona, Spain",Spain,41.39322,2.19158
17039203,H52MPSA1 TERRACE apartment II near P Gracia,8012,"Barcelona, Spain",Spain,41.40099,2.15623
17039207,H7YOG21 Wonderful TERRACE apartment in Gracia,8012,"Barcelona, Spain",Spain,41.39924,2.15751
17039212,H52MPS21 Cute apartment close to P Gracia C,8012,"Barcelona, Spain",Spain,41.40049,2.15737
17042853,Comfortable double room with private bathroom,8009,"Barcelona, Spain",Spain,41.39448,2.1661
17050647,At walking distance from the beach and Las Ramblas,8003,"Barcelona, Spain",Spain,41.38352,2.18108
17051593,"Wonderful Old Style apart 52,4m2 -Great Terrace-",8011,"Barcelona, Spain",Spain,41.38439,2.161
17080863,MWC Single or double room private bathroom,8038,"Barcelona, Spain",Spain,41.36247,2.13564
17081942,Design apartment close to Sagrada familia_BCN,,"Barcelona, Spain",Spain,41.41319,2.18178
17094886,Cosy room with private bathroom and pool,8005,"Barcelona, Spain",Spain,41.38972,2.19128
17095064,Habitación doble en Sagrada Familia,8025,"Barcelona, Spain",Spain,41.4057,2.17492
17101836,Cozy apartment in centre city,8015,"Barcelona, Spain",Spain,41.3816,2.1489
17102876,Habitación cerca del Park Güell,8024,"Barcelona, Spain",Spain,41.41146,2.15227
17116080,Sunny room perfect located,8025,"Barcelona, Spain",Spain,41.41228,2.16685
17116982,Habitación grande y luminosa,8001,"Barcelona, Spain",Spain,41.38508,2.16692
17139659,Amazing Green-Pallet house in Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40588,2.16861
17139688,Room in rooftop apartment in center of Barcelona,8003,"Barcelona, Spain",Spain,41.38496,2.17889
17151185,077. Laforja Entr 2ª Apartment,8021,"Barcelona, Spain",Spain,41.39665,2.14371
17151368,H5ANEP2 Cozy studio with balcony next to Sagrada,8013,"Barcelona, Spain",Spain,41.40281,2.18049
17151410,H5ANE12 Cozy studio with balcony,8013,"Barcelona, Spain",Spain,41.40295,2.17919
17151411,H5ANE34 Cozy apartment with Sagrada Familia views,8013,"Barcelona, Spain",Spain,41.4015,2.1788
17151977,H5ANE33 Stylish apartment with balconies Sagrada,8013,"Barcelona, Spain",Spain,41.40144,2.17913
17151979,H5ANE23 Stylish apartment with balconies Sagrada,8013,"Barcelona, Spain",Spain,41.40221,2.17978
17172477,Sunny and quiet apartment in Guinardo,8041,"Barcelona, Spain",Spain,41.42299,2.17564
17174754,Lovely City Terrace - 2 bedroom SB4,8001,"Barcelona, Spain",Spain,41.38006,2.17208
17188926,LOVELY BEACH APARTMENT IN POBLENOU,8005,"Barcelona, Spain",Spain,41.39895,2.20605
17195079,♥ BOHEMIAN IN HEART OF EL BORN ♥,8003,"Barcelona, Spain",Spain,41.38462,2.18158
17205085,Habitación Gayfriendly l'Eixample,8015,"Barcelona, Spain",Spain,41.379,2.15199
17206089,Las Ramblas ORCHID 3 bedroom Family Apartment,8001,"Barcelona, Spain",Spain,41.38469,2.16585
17218464,Cosy apartment in Barri Gotic,8002,"Barcelona, Spain",Spain,41.38007,2.17687
17219671,Habitación doble en el Gótico (Double room),8002,"Barcelona, Spain",Spain,41.37954,2.17844
17228637,NICE ROOM + MWC + WIFI,8028,"Barcelona, Spain",Spain,41.38249,2.13055
17231660,Bright Penthouse Apartment in Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40817,2.17771
